Location	Name	Is Boss	Is DLC	ID		Health	dlcClear		Phys	Strike	Slash	Pierce	Magic	Fire	Ltng	Holy		Phys	Strike	Slash	Pierce	Magic	Fire	Ltng	Holy		Poison	Scarlet Rot	Bleed	Frost	Sleep	Madness	Deathblight		Bleed	Frost	Sleep	Madness	HP Burn Effect		Base	Incoming Mult	Effective	Regen Delay		Part 1	Part 2	Part 3	Part 4	Part 5	Part 6	Part 7	Part 8	Weak Part	Parts Damage Type
Mt. Gelmir - Minor Erdtree, Seethewater Cave Entrance	Leyndell Knight	FALSE	FALSE	43531232		1,872	-		111	111	111	111	111	111	111	111		10	10	35	0	20	20	40	20		241	241	332	332	Immune	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Minor Erdtree, Seethewater Cave Entrance	Leyndell Soldier	FALSE	FALSE	43133032		624	-		111	111	111	111	111	111	111	111		0	0	10	-10	0	0	0	20		181	181	241	241	241	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Minor Erdtree, Seethewater Cave Entrance	Leyndell Soldier	FALSE	FALSE	43134232		624	-		111	111	111	111	111	111	111	111		0	0	10	-10	0	0	0	20		181	181	241	241	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Minor Erdtree, Seethewater Cave Entrance	Leyndell Soldier	FALSE	FALSE	43135032		624	-		111	111	111	111	111	111	111	111		0	0	10	-10	0	0	0	20		181	181	241	241	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Minor Erdtree, Seethewater Cave Entrance	Leyndell Soldier	FALSE	FALSE	43136032		624	-		111	111	111	111	111	111	111	111		0	0	10	-10	0	0	0	20		181	181	241	241	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Minor Erdtree, Seethewater Cave Entrance	Nomad Mule	FALSE	FALSE	32102132		2,427	-		111	111	111	111	111	111	111	111		-10	0	-10	-10	0	-20	0	0		241	241	332	332	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Minor Erdtree, Seethewater Cave Entrance	Nomadic Merchant	FALSE	FALSE	32002132		4,166	-		111	111	111	111	111	111	111	111		-10	0	-10	-10	0	0	0	0		241	241	241	332	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Minor Erdtree, Seethewater Cave Entrance	Patches	FALSE	FALSE	523090032		4,559	-		111	111	111	111	111	111	111	111		0	0	0	0	0	0	-25	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Minor Erdtree, Seethewater Cave Entrance	Patches	FALSE	FALSE	523090132		4,559	-		111	111	111	111	111	111	111	111		0	0	0	0	0	0	-25	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Minor Erdtree, Seethewater Cave Entrance	Ulcerated Tree Spirit	TRUE	FALSE	46400032		11,191	-		114	114	114	114	114	114	114	114		0	0	0	0	20	-20	20	40		552	552	552	245	Immune	Immune	Immune		0.7	0.7	1	1	1		120	1	120	9.231		1.5	1	1	1	1	1	1	1	1.5	1
Mt. Gelmir - Ninth Mt. Gelmir Campsite, Road of Iniquity, Volcano Manor Entrance	Ash Teardrop Scarab	FALSE	FALSE	41912032		500	-		111	111	111	111	111	111	111	111		10	10	35	35	40	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Ninth Mt. Gelmir Campsite, Road of Iniquity, Volcano Manor Entrance	Avionette	FALSE	FALSE	38601532		562	-		111	111	111	111	111	111	111	111		0	-10	10	10	0	-20	0	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1	0
Mt. Gelmir - Ninth Mt. Gelmir Campsite, Road of Iniquity, Volcano Manor Entrance	Full-Grown Fallingstar Beast	TRUE	FALSE	46800032		13,010	-		114	114	114	114	114	114	114	114		35	35	35	35	20	20	20	20		552	552	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	1
Mt. Gelmir - Ninth Mt. Gelmir Campsite, Road of Iniquity, Volcano Manor Entrance	Leyndell Foot Soldier	FALSE	FALSE	43730032		477	-		111	111	111	111	111	111	111	111		0	0	0	-10	0	0	20	0		135	135	181	181	181	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Ninth Mt. Gelmir Campsite, Road of Iniquity, Volcano Manor Entrance	Marionette	FALSE	FALSE	38500032		581	-		111	111	111	111	111	111	111	111		0	-10	10	10	0	-20	0	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1	0
Mt. Gelmir - Ninth Mt. Gelmir Campsite, Road of Iniquity, Volcano Manor Entrance	Marionette	FALSE	FALSE	38501032		581	-		111	111	111	111	111	111	111	111		0	-10	10	10	0	-20	0	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1	0
Mt. Gelmir - Ninth Mt. Gelmir Campsite, Road of Iniquity, Volcano Manor Entrance	Marionette	FALSE	FALSE	38502032		581	-		111	111	111	111	111	111	111	111		0	-10	10	10	0	-20	0	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1	0
Mt. Gelmir - Ninth Mt. Gelmir Campsite, Road of Iniquity, Volcano Manor Entrance	Putrid Corpse	FALSE	FALSE	36612132		1,222	-		111	111	111	111	111	111	111	111		-40	-40	-40	-40	-40	80	-40	-40		135	135	135	181	135	Immune	Immune		1	1	1	1	1		50	1	50	3.846		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Ninth Mt. Gelmir Campsite, Road of Iniquity, Volcano Manor Entrance	Troll Knight	FALSE	FALSE	46004032		5,138	-		111	111	111	111	111	111	111	111		0	0	-10	0	0	0	0	0		241	241	241	332	Immune	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	2	1
Mt. Gelmir - Ninth Mt. Gelmir Campsite, Road of Iniquity, Volcano Manor Entrance	Wandering Noble (Ghost)	FALSE	FALSE	43009332		276	-		111	111	111	111	111	111	111	111		-10	-10	-10	-10	-20	-20	-20	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Ninth Mt. Gelmir Campsite, Road of Iniquity, Volcano Manor Entrance	Wormface	FALSE	FALSE	45802132		5,157	-		111	111	111	111	111	111	111	111		0	0	-10	0	0	0	0	40		332	332	332	332	332	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	2	1
Mt. Gelmir - Primeval Sorcerer Azur, Gelmir Hero's Grave Entrance	Ash Large Teardrop Scarab	FALSE	FALSE	41902032		692	-		111	111	111	111	111	111	111	111		10	10	35	35	40	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Primeval Sorcerer Azur, Gelmir Hero's Grave Entrance	Demi-Human Queen	TRUE	FALSE	41300032		7,515	-		114	114	114	114	114	114	114	114		0	0	-10	0	0	-20	0	0		184	184	245	245	245	Immune	Immune		0.7	0.7	0.7	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Primeval Sorcerer Azur, Gelmir Hero's Grave Entrance	Grey Wolf	FALSE	FALSE	40700032		253	-		111	111	111	111	111	111	111	111		-10	-10	-40	-10	-20	-40	-20	-20		181	181	181	332	181	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Primeval Sorcerer Azur, Gelmir Hero's Grave Entrance	Master Azur	FALSE	FALSE	37100032		19,528	-		106	106	106	106	106	106	106	106		100	100	100	100	100	100	100	100		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Primeval Sorcerer Azur, Gelmir Hero's Grave Entrance	Springhare	FALSE	FALSE	61000032		27	-		100	100	100	100	100	100	100	100		-40	-40	-40	-40	-40	-100	-40	-40		63	63	63	63	63	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Primeval Sorcerer Azur, Gelmir Hero's Grave Entrance	Raya Lucaria Scholar	FALSE	FALSE	37020032		594	-		111	111	111	111	111	111	111	111		-10	0	-10	-10	40	20	20	0		181	181	181	181	241	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Primeval Sorcerer Azur, Gelmir Hero's Grave Entrance	White Wolf	FALSE	FALSE	40710032		1,329	-		111	111	111	111	111	111	111	111		-10	-10	-40	-10	-20	-40	-20	-20		181	181	181	332	181	Immune	Immune		1	1	1	1	1		50	1	50	3.846		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Seethewater River, Hermit Village, Wyndham Catacombs Entrance, Sage's Cave Entrance, Abductor Virgins Exit	Abductor Virgin (Wheel)	FALSE	FALSE	44701132		2,694	-		111	111	111	111	111	111	111	111		10	0	10	10	0	20	-20	20		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	0	∞	2.308		1	1	1	1	1	1	1	1	2	1
Mt. Gelmir - Seethewater River, Hermit Village, Wyndham Catacombs Entrance, Sage's Cave Entrance, Abductor Virgins Exit	Dragonfly	FALSE	FALSE	60800032		17	-		100	100	100	100	100	100	100	100		-40	-40	-10	-40	-40	-100	-40	-40		84	84	63	20	63	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Seethewater River, Hermit Village, Wyndham Catacombs Entrance, Sage's Cave Entrance, Abductor Virgins Exit	Miranda Sprout	FALSE	FALSE	44811330		319	-		110	110	110	110	110	110	110	110		-10	10	-40	-10	-20	-40	20	20		1,159	539	539	134	239	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	1
Mt. Gelmir - Seethewater River, Hermit Village, Wyndham Catacombs Entrance, Sage's Cave Entrance, Abductor Virgins Exit	Raya Lucaria Scholar	FALSE	FALSE	37021032		594	-		111	111	111	111	111	111	111	111		-10	0	-10	-10	40	20	20	0		181	181	181	181	241	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Seethewater Terminus	Bloodthorn Exile	FALSE	FALSE	43810032		526	-		111	111	111	111	111	111	111	111		-10	-10	-10	-10	0	20	0	0		135	135	543	241	241	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Seethewater Terminus	Bloodthorn Exile	FALSE	FALSE	43810132		526	-		111	111	111	111	111	111	111	111		-10	-10	-10	-10	0	20	0	0		135	135	543	241	241	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Seethewater Terminus	Deer	FALSE	FALSE	60100032		55	-		100	100	100	100	100	100	100	100		-40	-40	-40	-40	-40	-100	-40	-40		63	63	63	63	63	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Seethewater Terminus	Flamethrower Tank	FALSE	FALSE	44607032		1,423	-		111	111	111	111	111	111	111	111		10	0	10	10	20	40	20	20		543	543	332	543	241	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	1
Mt. Gelmir - Seethewater Terminus	Flamethrower Tank	FALSE	FALSE	44607132		1,423	-		111	111	111	111	111	111	111	111		10	0	10	10	20	40	20	20		543	543	332	543	241	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1	1
Mt. Gelmir - Seethewater Terminus	Iron Fist Alexander (Cracked)	FALSE	FALSE	44909732		1,459	-		111	111	111	111	111	111	111	111		10	-40	35	35	0	100	20	20		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	1
Mt. Gelmir - Seethewater Terminus	Leyndell Soldier	FALSE	FALSE	43131032		624	-		111	111	111	111	111	111	111	111		0	0	10	-10	0	0	0	20		181	181	241	241	241	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Mt. Gelmir - Seethewater Terminus	Magma Wyrm	TRUE	FALSE	49100032		12,243	-		114	114	114	114	114	114	114	114		10	10	35	10	40	100	40	40		552	552	552	1,188	245	Immune	Immune		0.7	0.7	1	1	1		120	1	120	9.231		1	1	1	1	1	1	1	1	1.5	1
Murkwater Catacombs	Grave Warden Duelist	TRUE	FALSE	34001110		2,190	-		101	101	101	101	101	101	101	101		0	0	-10	0	0	0	0	0		226	226	169	226	226	Immune	Immune		0.7	0.7	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Murkwater Catacombs	Imp (Cat)	FALSE	FALSE	30800110		196	-		101	101	101	101	101	101	101	101		10	0	35	35	20	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Murkwater Cave	Highwayman	FALSE	FALSE	43770012		188	-		102	102	102	102	102	102	102	102		0	0	0	-10	0	-20	-20	0		170	170	170	170	170	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Murkwater Cave	Highwayman	FALSE	FALSE	43772012		188	-		102	102	102	102	102	102	102	102		0	0	0	-10	0	-20	-20	0		170	170	170	170	170	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Murkwater Cave	Highwayman	FALSE	FALSE	43772512		188	-		102	102	102	102	102	102	102	102		0	0	0	-10	0	-20	-20	0		512	170	170	170	170	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Murkwater Cave	Patches	FALSE	FALSE	523090110		1,740	-		101	101	101	101	101	101	101	101		0	0	0	0	0	0	-25	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	0
Murkwater Cave	Patches	FALSE	FALSE	523090210		5,802	-		114	114	114	114	114	114	114	114		0	0	0	0	0	0	-25	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	0
Murkwater Cave	Patches	FALSE	FALSE	523090310		5,802	-		114	114	114	114	114	114	114	114		0	0	0	0	0	0	-25	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	0
Murkwater Cave	Patches	TRUE	FALSE	523090010		2,404	-		103	103	103	103	103	103	103	103		0	0	0	0	0	0	-25	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	0
Nokron, Eternal City - Boss	Ancestor Spirit	TRUE	FALSE	46700065		6,301	-		111	111	111	111	111	111	111	111		0	0	-10	0	20	-20	0	-20		1,169	1,169	1,169	1,169	Immune	Immune	Immune		0.7	0.7	1	1	1		120	1	120	9.231		1	1	1	1	1	2	1	1	1.5	1
Nokron, Eternal City - Boss	Boar	FALSE	FALSE	60500965		82	-		100	100	100	100	100	100	100	100		-40	-40	-40	-40	-40	-100	-40	-40		63	63	63	63	63	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Nokron, Eternal City - Boss	Deer	FALSE	FALSE	60100965		55	-		100	100	100	100	100	100	100	100		-40	-40	-40	-40	-40	-100	-40	-40		63	63	63	63	63	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Nokron, Eternal City - Boss	Goat	FALSE	FALSE	60600965		55	-		100	100	100	100	100	100	100	100		-40	-40	-40	-40	-40	-100	-40	-40		63	63	63	63	63	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
Nokron, Eternal City - Boss	Springhare	FALSE	FALSE	61000965		27	-		100	100	100	100	100	100	100	100		-40	-40	-40	-40	-40	-100	-40	-40		63	63	63	63	63	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	0
North Atlus Plateau	Leyndell Foot Soldier	FALSE	FALSE	43736030		395	-		110	110	110	110	110	110	110	110		0	0	0	-10	0	0	20	0		134	134	179	179	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
North Atlus Plateau	Leyndell Foot Soldier	FALSE	FALSE	43737030		395	-		110	110	110	110	110	110	110	110		0	0	0	-10	0	0	20	0		134	134	179	179	179	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
North Atlus Plateau	Leyndell Soldier	FALSE	FALSE	43130330		516	-		110	110	110	110	110	110	110	110		0	0	10	-10	0	0	0	20		179	179	239	239	239	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
North Atlus Plateau	Leyndell Soldier	FALSE	FALSE	43132030		516	-		110	110	110	110	110	110	110	110		0	0	10	-10	0	0	0	20		179	179	239	239	239	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
North Atlus Plateau	Leyndell Soldier	FALSE	FALSE	43133030		516	-		110	110	110	110	110	110	110	110		0	0	10	-10	0	0	0	20		179	179	239	239	239	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
North Atlus Plateau	Mad Pumpkin Head (Flail)	FALSE	FALSE	43400430		1,564	-		110	110	110	110	110	110	110	110		0	10	-10	0	0	0	-20	0		239	239	179	179	329	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	0.2	1
North Atlus Plateau	Troll Knight	FALSE	FALSE	46001030		4,249	-		110	110	110	110	110	110	110	110		0	0	-10	0	0	0	0	0		239	239	239	329	42	Immune	Immune		1	1	1	1	1		45	1	45	3.462		1	1	1	1	1	1	1	1	2	1
Northeast Mountaintops	Borealis the Freezing Fog	TRUE	FALSE	45030050		11,268	-		120	120	120	120	120	120	120	120		35	10	80	80	40	40	40	40		601	601	601	1,292	Immune	Immune	Immune		0.7	0.7	1	1	1		120	1	120	9.231		1	1	1	1	1	1	1	1	1.5	1
Northwest Mountaintops	Walking Mausoleum	FALSE	FALSE	44500050		0	-		115	115	115	115	115	115	115	115		100	100	100	100	100	100	100	100		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		-1	1	∞	0		1	1	1	1	1	1	1	1	1.5	1
Old Altus Tunnel	Leyndell Knight	FALSE	FALSE	43530030		1,548	-		110	110	110	110	110	110	110	110		10	10	35	0	20	20	40	20		239	239	329	329	239	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Old Altus Tunnel	Leyndell Soldier	FALSE	FALSE	43130030		516	-		110	110	110	110	110	110	110	110		0	0	10	-10	0	0	0	20		179	179	239	239	239	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Old Altus Tunnel	Leyndell Soldier	FALSE	FALSE	43130130		516	-		110	110	110	110	110	110	110	110		0	0	10	-10	0	0	0	20		179	179	239	239	239	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Old Altus Tunnel	Stonedigger Troll	TRUE	FALSE	46030930		3,050	-		110	110	110	110	110	110	110	110		35	10	35	35	0	20	20	0		539	329	329	329	42	Immune	Immune		0.7	0.7	1	1	1		45	1	45	3.462		1	1	1	1	1	1	1	1	2	1
Old Altus Tunnel	Tunnel Miner	FALSE	FALSE	43820030		249	-		110	110	110	110	110	110	110	110		80	35	80	80	20	40	40	20		539	329	329	329	239	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Old Altus Tunnel	Tunnel Miner	FALSE	FALSE	43821030		249	-		110	110	110	110	110	110	110	110		80	35	80	80	20	40	40	20		539	329	329	329	239	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Old Altus Tunnel	Tunnel Miner	FALSE	FALSE	43823030		249	-		110	110	110	110	110	110	110	110		80	35	80	80	20	40	40	20		539	329	329	329	239	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Old Altus Tunnel	Tunnel Miner	FALSE	FALSE	43829030		249	-		110	110	110	110	110	110	110	110		80	35	80	80	20	40	40	20		539	329	329	329	239	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Perfumer's Grotto	Astel, Naturalborn of the Void	FALSE	FALSE	46202030		1,642	-		110	110	110	110	110	110	110	110		10	10	10	10	40	40	40	40		539	539	539	Immune	Immune	Immune	Immune		1	1	1	1	1		20	1	20	1.538		1.2	0.8	0.8	0.6	1	1	1	1	1.5	1
Perfumer's Grotto	Giant Miranda Sprout	FALSE	FALSE	44800430		5,212	-		110	110	110	110	110	110	110	110		0	35	-40	0	0	-40	40	40		Immune	539	539	134	239	Immune	Immune		1	1	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	1
Perfumer's Grotto	Miranda Sprout	FALSE	FALSE	44810430		319	-		110	110	110	110	110	110	110	110		-10	10	-40	-10	-20	-40	20	20		Immune	539	539	134	239	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	1
Perfumer's Grotto	Miranda the Blighted Bloom	TRUE	FALSE	44800930		5,212	-		110	110	110	110	110	110	110	110		0	35	-40	0	0	-40	40	40		1,159	539	539	134	239	Immune	Immune		0.7	0.7	1	1	1		100	1	100	7.692		1	1	1	1	1	1	1	1	1.5	1
Perfumer's Grotto	Omenkiller	TRUE	FALSE	48200930		2,306	-		110	110	110	110	110	110	110	110		0	0	0	0	20	40	20	20		539	539	239	239	179	Immune	Immune		0.7	0.7	1	1	1		75	1	75	5.769		1	1	1	1	1	1	1	1	1.5	0
Perfumer's Grotto	White Veil Perfumer	FALSE	FALSE	37010030		494	-		110	110	110	110	110	110	110	110		0	10	0	0	40	40	40	0		539	539	179	179	179	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Perfumer's Grotto	White Veil Perfumer	FALSE	FALSE	37011030		494	-		110	110	110	110	110	110	110	110		0	10	0	0	40	40	40	0		539	539	179	179	179	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Raya Lucaria Crystal Tunnel	Crystalian (Ringblade)	TRUE	FALSE	33500920		1,595	-		107	107	107	107	107	107	107	107		91	10	93.5	93.5	94	94	94	94		530	530	Immune	530	Immune	Immune	Immune		1	0.7	1	1	1		70	1	70	5.385		1	1	1	1	1	1	1	1	1.5	0
Raya Lucaria Crystal Tunnel	Crystalian (Ringblade) [Cracked]	TRUE	FALSE	33500920b		1,595	-		107	107	107	107	107	107	107	107		10	10	35	35	40	40	40	40		530	530	Immune	530	Immune	Immune	Immune		1	0.7	1	1	1		70	1	70	5.385		1	1	1	1	1	1	1	1	1.5	0
Raya Lucaria Crystal Tunnel	Glintstone Miner	FALSE	FALSE	43830020		158	-		107	107	107	107	107	107	107	107		80	35	80	80	40	20	20	20		530	324	324	324	235	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Raya Lucaria Crystal Tunnel	Glintstone Miner	FALSE	FALSE	43831020		158	-		107	107	107	107	107	107	107	107		80	35	80	80	40	20	20	20		530	324	324	324	235	Immune	Immune		1	1	1	1	1		65	1	65	5		1	1	1	1	1	1	1	1	1.5	0
Raya Lucaria Crystal Tunnel	Glintstone Miner	FALSE	FALSE	43840020		407	-		107	107	107	107	107	107	107	107		80	35	80	80	40	20	20	20		530	324	324	324	235	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Raya Lucaria Crystal Tunnel	Marionette	FALSE	FALSE	38500020		405	-		107	107	107	107	107	107	107	107		0	-10	10	10	0	-20	0	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1	0
Raya Lucaria Crystal Tunnel	Marionette	FALSE	FALSE	38501020		405	-		107	107	107	107	107	107	107	107		0	-10	10	10	0	-20	0	0		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1	0
Road's End Catacombs	Crucible Knight (Greatsword)	FALSE	FALSE	25006020		1,423	-		107	107	107	107	107	107	107	107		35	35	35	35	40	20	20	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Road's End Catacombs	Crucible Knight (Greatsword)	FALSE	FALSE	25006120		1,423	-		107	107	107	107	107	107	107	107		35	35	35	35	40	20	20	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Road's End Catacombs	Crucible Knight (Tree Spear)	FALSE	FALSE	25007020		1,423	-		107	107	107	107	107	107	107	107		35	35	35	35	40	20	20	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Road's End Catacombs	Crucible Knight (Tree Spear)	FALSE	FALSE	25007120		1,423	-		107	107	107	107	107	107	107	107		35	35	35	35	40	20	20	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		80	1	80	6.154		1	1	1	1	1	1	1	1	1.5	0
Road's End Catacombs	Imp (Cat)	FALSE	FALSE	30800020		389	-		107	107	107	107	107	107	107	107		10	0	35	35	20	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
Road's End Catacombs	Imp (Fanged)	FALSE	FALSE	30801120		389	-		107	107	107	107	107	107	107	107		10	0	35	35	20	40	40	40		Immune	Immune	Immune	Immune	Immune	Immune	Immune		1	1	1	1	1		30	1	30	2.308		1	1	1	1	1	1	1	1	1.5	0
